"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"0879.548.389","001","2008","43999","SECO"
"0879.548.389","001","2008","43320","SECO"
"0880.053.779","006","2003","51441","MAIN"
"0880.053.779","006","2025","46494","MAIN"
"0880.053.779","001","2025","46900","MAIN"
"0880.053.779","001","2003","51900","MAIN"
"0880.053.779","006","2008","46494","MAIN"
"0880.053.779","001","2008","46900","MAIN"
"0881.512.838","006","2025","70200","MAIN"
"0881.512.838","001","2025","68121","MAIN"
"0881.512.838","001","2025","70100","SECO"
"0881.512.838","001","2025","68110","SECO"
"0881.512.838","001","2003","70111","MAIN"
"0881.512.838","001","2008","41101","MAIN"
"0881.512.838","001","2008","70100","SECO"
"0881.512.838","001","2008","68100","SECO"
"0882.234.202","001","2025","47811","MAIN"
"0882.234.202","001","2025","47820","SECO"
"0882.234.202","001","2025","95311","SECO"
"0882.234.202","001","2003","50103","MAIN"
"0882.234.202","001","2003","50200","SECO"
"0882.234.202","001","2003","50302","SECO"
"0882.234.202","001","2008","45201","SECO"
"0882.234.202","001","2008","45320","SECO"
"0882.234.202","001","2008","45113","MAIN"
"0883.209.546","001","2025","81220","SECO"
"0883.209.546","001","2025","43990","SECO"
"0883.209.546","001","2025","43422","SECO"
"0883.209.546","001","2025","43331","SECO"
"0883.209.546","001","2025","41001","MAIN"
"0883.209.546","001","2003","45211","MAIN"
"0883.209.546","001","2008","41201","MAIN"
"0883.209.546","001","2008","43331","SECO"
"0883.209.546","001","2008","43996","SECO"
"0883.209.546","001","2008","43995","SECO"
"0883.209.546","001","2008","43992","SECO"
"0884.129.264","001","2025","25110","SECO"
"0884.129.264","001","2025","25530","MAIN"
"0884.129.264","001","2003","28110","SECO"
"0884.129.264","001","2003","28520","MAIN"
"0884.129.264","001","2008","25620","MAIN"
"0884.129.264","001","2008","25110","SECO"
"0884.374.833","001","2025","96301","MAIN"
"0884.374.833","001","2025","47761","SECO"
"0884.374.833","001","2025","47789","SECO"
"0884.374.833","001","2025","18120","SECO"
"0884.374.833","001","2003","22220","SECO"
"0884.374.833","001","2003","52483","SECO"
"0884.374.833","001","2003","52498","SECO"
"0884.374.833","001","2003","93031","MAIN"
"0884.374.833","001","2008","96031","MAIN"
"0884.374.833","001","2008","47789","SECO"
"0884.374.833","001","2008","18120","SECO"
"0884.374.833","001","2008","47761","SECO"
"0885.635.734","001","2025","41001","MAIN"
"0885.635.734","001","2003","45211","MAIN"
"0885.635.734","001","2003","45212","SECO"
"0885.635.734","001","2008","41201","MAIN"
"0886.808.741","006","2025","73110","MAIN"
"0886.808.741","001","2025","64210","SECO"
"0886.808.741","001","2025","73110","SECO"
"0886.808.741","001","2025","46190","SECO"
"0886.808.741","001","2025","73300","SECO"
"0886.808.741","001","2025","73120","MAIN"
"0886.808.741","001","2003","51190","SECO"
"0886.808.741","001","2003","74401","SECO"
"0886.808.741","001","2003","74151","SECO"
"0886.808.741","001","2003","74141","SECO"
"0886.808.741","001","2003","74402","MAIN"
"0886.808.741","001","2008","73120","MAIN"
"0886.808.741","001","2008","73110","SECO"
"0886.808.741","001","2008","46190","SECO"
"0886.808.741","001","2008","64200","SECO"
"0886.808.741","001","2008","70210","SECO"
"0887.333.630","001","2025","62100","SECO"
"0887.333.630","001","2025","62200","MAIN"
"0887.333.630","001","2025","47400","SECO"
"0887.333.630","001","2025","46500","SECO"
"0887.333.630","001","2003","72100","MAIN"
"0887.333.630","001","2003","52487","SECO"
"0887.333.630","001","2003","72220","SECO"
"0887.333.630","001","2003","51850","SECO"
"0887.333.630","001","2008","47410","SECO"
"0887.333.630","001","2008","62020","MAIN"
"0887.333.630","001","2008","62010","SECO"
"0887.333.630","001","2008","46660","SECO"
"0889.562.650","001","2025","70200","SECO"
"0889.562.650","001","2025","61100","MAIN"
"0889.562.650","001","2025","47781","SECO"
"0889.562.650","001","2025","62200","SECO"
"0889.562.650","001","2003","52630","SECO"
"0889.562.650","001","2003","74142","SECO"
"0889.562.650","001","2003","64200","MAIN"
"0889.562.650","001","2008","47990","SECO"
"0889.562.650","001","2008","70220","SECO"
"0889.562.650","001","2008","61200","MAIN"
"0889.562.650","001","2008","62020","SECO"
"0890.130.990","001","2025","22240","MAIN"
"0890.130.990","001","2025","43320","SECO"
"0890.130.990","001","2003","45421","SECO"
"0890.130.990","001","2003","25230","SECO"
"0890.130.990","001","2008","22230","MAIN"
"0890.130.990","001","2008","43320","SECO"
"0893.190.351","006","2025","43222","MAIN"
"0893.190.351","001","2025","49410","SECO"
"0893.190.351","001","2025","95311","SECO"
"0893.190.351","001","2025","43211","SECO"
"0893.190.351","001","2025","33120","MAIN"
"0893.190.351","001","2025","43222","SECO"
"0893.190.351","001","2025","43221","SECO"
"0893.190.351","001","2003","45332","SECO"
"0893.190.351","001","2003","45310","SECO"
"0893.190.351","001","2003","50200","MAIN"
"0893.190.351","001","2003","45331","SECO"
"0893.190.351","001","2003","60242","SECO"
"0893.190.351","006","2008","43222","MAIN"
"0893.190.351","001","2008","43211","SECO"
"0893.190.351","001","2008","43221","SECO"
"0893.190.351","001","2008","43222","SECO"
"0893.190.351","001","2008","49410","SECO"
"0893.190.351","001","2008","33120","MAIN"
"0893.190.351","001","2008","45201","SECO"
"0893.292.596","001","2025","46450","MAIN"
"0893.292.596","001","2008","46450","MAIN"
"0894.001.587","001","2025","47279","SECO"
"0894.001.587","001","2025","47120","MAIN"
"0894.001.587","001","2025","47110","SECO"
"0894.001.587","001","2025","47252","SECO"
"0894.001.587","001","2008","47299","SECO"
"0894.001.587","001","2008","47112","SECO"
"0894.001.587","001","2008","47252","SECO"
"0894.001.587","001","2008","47910","MAIN"
"0895.226.856","006","2025","96210","MAIN"
"0895.226.856","001","2025","96210","MAIN"
"0895.226.856","001","2008","96021","MAIN"
"0895.430.655","001","2025","56111","SECO"
"0895.430.655","001","2025","56301","MAIN"
"0895.430.655","001","2008","56101","SECO"
"0895.430.655","001","2008","56301","MAIN"
"0895.527.655","006","2025","43320","MAIN"
"0895.527.655","001","2025","43320","MAIN"
"0895.527.655","001","2008","43320","MAIN"
"0895.793.515","001","2025","43343","SECO"
"0895.793.515","001","2025","43320","MAIN"
"0895.793.515","001","2008","43320","MAIN"
"0895.793.515","001","2008","43343","SECO"
"0897.364.519","001","2025","68201","SECO"
"0897.364.519","001","2025","56111","SECO"
"0897.364.519","001","2025","56210","MAIN"
"0897.364.519","001","2008","68201","SECO"
"0897.364.519","001","2008","56101","SECO"
"0897.364.519","001","2008","56210","MAIN"
"0897.735.889","001","2025","43120","SECO"
"0897.735.889","001","2025","42219","SECO"
"0897.735.889","001","2025","43910","MAIN"
"0897.735.889","001","2025","42110","SECO"
"0897.735.889","001","2025","43110","SECO"
"0897.735.889","001","2025","25401","SECO"
"0897.735.889","001","2008","25501","SECO"
"0897.735.889","001","2008","42219","SECO"
"0897.735.889","001","2008","43994","MAIN"
"0897.735.889","001","2008","42110","SECO"
"0897.735.889","001","2008","43120","SECO"
"0897.735.889","001","2008","43110","SECO"
"1000.935.773","006","2025","81300","MAIN"
"1000.935.773","001","2025","43120","SECO"
"1000.935.773","001","2025","81300","SECO"
"1000.935.773","001","2025","93293","SECO"
"1000.935.773","001","2025","71113","MAIN"
"1000.935.773","001","2025","01301","SECO"
"1000.935.773","001","2025","01191","SECO"
"1000.935.773","001","2008","43120","SECO"
"1000.935.773","001","2008","81300","SECO"
"1000.935.773","001","2008","01301","SECO"
"1000.935.773","001","2008","71113","MAIN"
"1000.935.773","001","2008","01191","SECO"
"1000.935.773","001","2008","93292","SECO"
"1002.079.086","001","2025","70200","SECO"
"1002.079.086","001","2025","90120","SECO"
"1002.079.086","001","2025","96210","MAIN"
"1002.079.086","001","2025","73300","SECO"
"1002.079.086","001","2025","90391","SECO"
"1002.079.086","001","2008","90032","SECO"
"1002.079.086","001","2008","70220","SECO"
"1002.079.086","001","2008","90021","SECO"
"1002.079.086","001","2008","96021","MAIN"
"1002.079.086","001","2008","70210","SECO"
"1002.908.041","001","2025","43350","SECO"
"1002.908.041","001","2025","52250","SECO"
"1002.908.041","001","2025","53200","MAIN"
"1002.908.041","001","2008","52290","SECO"
"1002.908.041","001","2008","53200","MAIN"
"1002.908.041","001","2008","43390","SECO"
"1002.913.880","001","2025","10890","SECO"
"1002.913.880","001","2025","46170","SECO"
"1002.913.880","001","2025","10392","SECO"
"1002.913.880","001","2025","10391","SECO"
"1002.913.880","001","2025","10850","MAIN"
"1002.913.880","001","2025","46389","SECO"
"1002.913.880","001","2008","10850","MAIN"
"1002.913.880","001","2008","46170","SECO"
"1002.913.880","001","2008","10391","SECO"
"1002.913.880","001","2008","10890","SECO"
"1002.913.880","001","2008","46389","SECO"
"1002.913.880","001","2008","10392","SECO"
"1003.082.641","001","2025","47110","MAIN"
"1003.082.641","001","2008","47112","MAIN"
"1003.170.139","001","2025","52250","SECO"
"1003.170.139","001","2025","49410","MAIN"
"1003.170.139","001","2025","82990","SECO"
"1003.170.139","001","2008","52290","SECO"
"1003.170.139","001","2008","82990","SECO"
"1003.170.139","001","2008","49410","MAIN"
"1004.017.801","001","2025","43343","SECO"
"1004.017.801","001","2025","95290","SECO"
"1004.017.801","001","2025","43211","SECO"
"1004.017.801","001","2025","81220","MAIN"
"1004.017.801","001","2025","43221","SECO"
"1004.017.801","001","2008","43343","SECO"
"1004.017.801","001","2008","43221","SECO"
"1004.017.801","001","2008","81220","MAIN"
"1004.017.801","001","2008","43211","SECO"
"1004.017.801","001","2008","95290","SECO"
"1004.100.151","006","2025","53200","MAIN"
"1004.100.151","001","2025","47210","MAIN"
"1004.100.151","001","2025","53200","SECO"
"1004.100.151","001","2025","43211","SECO"
"1004.100.151","001","2025","42220","SECO"
"1004.100.151","001","2025","62100","SECO"
"1004.100.151","001","2025","47789","SECO"
"1004.100.151","001","2025","47716","SECO"
"1004.100.151","001","2025","95100","SECO"
"1004.100.151","001","2025","62900","SECO"
"1004.100.151","001","2025","96210","SECO"
"1004.100.151","001","2025","43221","SECO"
"1004.100.151","001","2008","43221","SECO"
"1004.100.151","001","2008","47210","MAIN"
"1004.100.151","001","2008","42220","SECO"
"1004.100.151","001","2008","47716","SECO"
"1004.100.151","001","2008","47789","SECO"
"1004.369.375","001","2025","82100","SECO"
"1004.369.375","001","2025","70200","SECO"
"1004.369.375","001","2025","53200","SECO"
"1004.369.375","001","2025","85592","SECO"
"1004.369.375","001","2025","82990","SECO"
"1004.369.375","001","2025","52100","MAIN"
"1004.369.375","001","2008","53200","SECO"
"1004.369.375","001","2008","70220","SECO"
"1004.369.375","001","2008","52100","MAIN"
"1004.369.375","001","2008","82990","SECO"
"1004.369.375","001","2008","82110","SECO"
"1004.369.375","001","2008","85592","SECO"
"1004.713.132","001","2025","56112","MAIN"
"1004.713.132","001","2008","56102","MAIN"
"1005.480.818","006","2025","81300","MAIN"
"1005.480.818","001","2025","68201","SECO"
"1005.480.818","001","2025","81100","SECO"
"1005.480.818","001","2025","82990","MAIN"
"1005.480.818","001","2025","63920","SECO"
"1005.480.818","001","2025","66300","SECO"
"1005.480.818","001","2008","63990","SECO"
"1005.480.818","001","2008","66300","SECO"
"1005.480.818","001","2008","81100","SECO"
"1005.480.818","001","2008","68201","SECO"
"1005.480.818","001","2008","82990","MAIN"
"1006.088.453","006","2025","95316","MAIN"
"1006.088.453","001","2025","81230","SECO"
"1006.088.453","001","2025","95316","MAIN"
"1006.088.453","001","2025","96101","SECO"
"1006.088.453","001","2008","45206","MAIN"
"1006.088.453","001","2008","81290","SECO"
"1006.088.453","001","2008","96011","SECO"
"1006.297.695","006","2025","96210","MAIN"
"1006.297.695","001","2025","47120","SECO"
"1006.297.695","001","2025","96220","SECO"
"1006.297.695","001","2025","96210","MAIN"
"1006.297.695","001","2008","47910","SECO"
"1006.297.695","001","2008","96021","MAIN"
"1006.297.695","001","2008","96022","SECO"
"1006.846.241","001","2025","56112","MAIN"
"1006.846.241","001","2025","56301","SECO"
"1006.846.241","001","2008","56102","MAIN"
"1006.846.241","001","2008","56301","SECO"
"1006.945.122","006","2025","53200","MAIN"
"1006.945.122","001","2025","43350","SECO"
"1006.945.122","001","2025","52250","SECO"
"1006.945.122","001","2025","46713","SECO"
"1006.945.122","001","2025","49320","SECO"
"1006.945.122","001","2025","46831","SECO"
"1006.945.122","001","2025","47781","MAIN"
"1006.945.122","001","2025","49310","SECO"
"1006.945.122","001","2025","53200","SECO"
"1006.945.122","001","2025","85510","SECO"
"1006.945.122","001","2025","47811","SECO"
"1006.945.122","001","2025","47812","SECO"
"1006.945.122","001","2008","53200","SECO"
"1006.945.122","001","2008","85510","SECO"
"1006.945.122","001","2008","52290","SECO"
"1006.945.122","001","2008","46731","SECO"
"1006.945.122","001","2008","47990","MAIN"
"1006.945.122","001","2008","43390","SECO"
"1007.627.684","001","2025","68203","MAIN"
"1007.627.684","001","2008","68203","MAIN"
"1007.648.272","006","2025","56112","MAIN"
"1007.648.272","001","2025","56112","MAIN"
"1007.648.272","001","2008","56102","MAIN"
"1007.955.209","006","2025","86940","MAIN"
"1008.017.466","001","2025","62100","MAIN"
"1008.017.466","001","2025","70200","SECO"
"1008.017.466","001","2025","62900","SECO"
"1008.017.466","001","2025","58290","SECO"
"1008.017.466","001","2025","62200","SECO"
"1008.017.466","001","2025","68110","SECO"
"1008.017.466","001","2008","62010","MAIN"
"1008.017.466","001","2008","70220","SECO"
"1008.017.466","001","2008","58290","SECO"
"1008.017.466","001","2008","68100","SECO"
"1008.017.466","001","2008","62090","SECO"
"1008.017.466","001","2008","62020","SECO"
"1008.214.535","001","2025","56111","MAIN"
"1008.214.535","001","2025","56112","SECO"
"1008.214.535","001","2008","56101","MAIN"
"1008.214.535","001","2008","56102","SECO"
"1008.308.169","001","2025","56112","MAIN"
"1008.308.169","001","2025","10520","SECO"
"1008.308.169","001","2008","56102","MAIN"
"1008.308.169","001","2008","10520","SECO"
"1008.405.367","001","2025","56111","SECO"
"1008.405.367","001","2025","56301","MAIN"
"1008.405.367","001","2008","56301","MAIN"
"1008.405.367","001","2008","56101","SECO"
"1008.431.992","006","2025","47110","MAIN"
"1008.431.992","001","2025","46349","SECO"
"1008.431.992","001","2025","46190","MAIN"
"1008.431.992","001","2025","46389","SECO"
"1008.431.992","001","2025","46392","SECO"
"1008.431.992","001","2008","46190","MAIN"
"1008.431.992","001","2008","46349","SECO"
"1008.431.992","001","2008","46389","SECO"
"1008.431.992","001","2008","46392","SECO"
"1008.794.852","006","2025","81210","MAIN"
"1008.794.852","001","2025","81210","MAIN"
"1008.794.852","001","2008","81210","MAIN"
"1009.151.475","001","2025","96220","SECO"
"1009.151.475","001","2025","96210","MAIN"
"1009.151.475","001","2025","96999","SECO"
"1009.151.475","001","2025","47750","SECO"
"1009.151.475","001","2008","47750","SECO"
"1009.151.475","001","2008","96099","SECO"
"1009.151.475","001","2008","96022","SECO"
"1009.151.475","001","2008","96021","MAIN"
"1009.185.525","006","2025","68110","MAIN"
"1009.336.567","006","2025","70200","MAIN"
"1009.336.567","001","2025","70200","MAIN"
"1009.336.567","001","2008","70220","MAIN"
"1011.963.782","006","2025","66191","MAIN"
"1012.552.613","006","2025","47120","MAIN"
"1012.644.168","006","2025","96210","MAIN"
"1012.644.168","001","2025","56120","SECO"
"1012.644.168","001","2025","56111","SECO"
"1012.644.168","001","2025","56112","SECO"
"1012.644.168","001","2025","47716","SECO"
"1012.644.168","001","2025","47110","MAIN"
"1012.644.168","001","2008","47716","SECO"
"1012.644.168","001","2008","47112","MAIN"
"1012.758.192","006","2025","59112","MAIN"
"1012.758.192","001","2025","59111","MAIN"
"1012.758.192","001","2025","59113","SECO"
"1012.758.192","001","2025","59112","SECO"
"1012.758.192","001","2008","59111","MAIN"
"1012.758.192","001","2008","59113","SECO"
"1012.758.192","001","2008","59112","SECO"
"1013.483.120","006","2025","56301","MAIN"
"1013.483.120","001","2025","56309","SECO"
"1013.483.120","001","2025","81230","SECO"
"1013.483.120","001","2025","47793","SECO"
"1013.483.120","001","2025","47792","SECO"
"1013.483.120","001","2025","47791","MAIN"
"1013.483.120","001","2025","56301","SECO"
"1013.483.120","001","2008","47792","SECO"
"1013.483.120","001","2008","47793","SECO"
"1013.483.120","001","2008","56309","SECO"
"1013.483.120","001","2008","56301","SECO"
"1013.483.120","001","2008","81290","SECO"
"1013.483.120","001","2008","47791","MAIN"
"1013.636.736","001","2025","43230","SECO"
"1013.636.736","001","2025","41001","MAIN"
"1013.636.736","001","2025","81210","SECO"
"1013.734.033","006","2025","47110","MAIN"
"1013.755.710","006","2025","49410","MAIN"
"1013.755.710","001","2025","52250","SECO"
"1013.755.710","001","2025","49410","MAIN"
"1013.755.710","001","2025","53200","SECO"
"1013.755.710","001","2008","52290","SECO"
"1013.755.710","001","2008","53200","SECO"
"1013.755.710","001","2008","49410","MAIN"
"1013.924.073","006","2025","62200","MAIN"
"1013.924.073","001","2025","62200","MAIN"
"1013.924.073","001","2008","62020","MAIN"
"1014.014.838","006","2025","49410","MAIN"
"1014.014.838","001","2025","52250","SECO"
"1014.014.838","001","2025","49410","SECO"
"1014.014.838","001","2025","70200","MAIN"
"1014.014.838","001","2008","70220","MAIN"
"1014.222.991","006","2025","97000","MAIN"
"1014.280.597","006","2025","62100","MAIN"
"1014.280.597","001","2025","62100","MAIN"
"1014.280.597","001","2008","62010","MAIN"
"1014.864.676","006","2025","47716","MAIN"
"1014.864.676","001","2025","47120","MAIN"
"1015.358.089","006","2025","43331","MAIN"
"1015.358.089","001","2025","43910","SECO"
"1015.358.089","001","2025","43230","SECO"
"1015.358.089","001","2025","81300","SECO"
"1015.358.089","001","2025","81220","SECO"
"1015.358.089","001","2025","43331","SECO"
"1015.358.089","001","2025","43120","MAIN"
"1015.358.089","001","2008","43992","SECO"
"1015.358.089","001","2008","43331","SECO"
"1015.358.089","001","2008","43291","SECO"
"1015.358.089","001","2008","43120","MAIN"
"1015.358.089","001","2008","43994","SECO"
"1015.358.089","001","2008","81300","SECO"
"1015.766.578","006","2025","43990","MAIN"
"1015.766.578","001","2025","43350","SECO"
"1015.766.578","001","2025","43240","SECO"
"1015.766.578","001","2025","47761","SECO"
"1015.766.578","001","2025","42110","SECO"
"1015.766.578","001","2025","81300","MAIN"
"1015.766.578","001","2025","43990","SECO"
"1015.766.578","001","2008","81300","MAIN"
"1015.766.578","001","2008","43299","SECO"
"1015.766.578","001","2008","47761","SECO"
"1015.766.578","001","2008","43390","SECO"
"1015.766.578","001","2008","43999","SECO"
"1015.766.578","001","2008","42110","SECO"
"1016.246.630","001","2025","95312","MAIN"
"1016.246.630","001","2008","45202","MAIN"
"1016.764.886","006","2025","96210","MAIN"
"1016.764.886","001","2025","96210","MAIN"
"1017.032.726","006","2025","49410","MAIN"
"1017.032.726","001","2025","53200","MAIN"
"1017.032.726","001","2025","49330","SECO"
"1017.032.726","001","2008","53200","MAIN"
"1017.032.726","001","2008","49320","SECO"
"1017.343.621","006","2025","93130","MAIN"
"1017.470.711","001","2025","69101","MAIN"
"1017.668.075","001","2025","52250","SECO"
"1017.668.075","001","2025","49410","MAIN"
"1017.668.075","001","2025","53200","SECO"
"1017.668.075","001","2025","49420","SECO"
"1017.668.075","001","2025","49330","SECO"
"1017.807.241","001","2025","43230","SECO"
"1017.807.241","001","2025","46832","SECO"
"1017.807.241","001","2025","43410","SECO"
"1017.807.241","001","2025","43320","SECO"
"1017.807.241","001","2025","16110","MAIN"
"1017.807.241","001","2008","43320","SECO"
"1017.807.241","001","2008","43291","SECO"
"1017.807.241","001","2008","46732","SECO"
"1017.807.241","001","2008","16100","MAIN"
"1017.807.241","001","2008","43910","SECO"
"1018.472.779","001","2025","68310","MAIN"
"1018.472.779","001","2025","68322","SECO"
"1018.472.779","001","2025","68321","SECO"
"1018.472.779","001","2025","68122","SECO"
"1018.472.779","001","2025","68121","SECO"
"1018.806.935","006","2025","53200","MAIN"
"1018.806.935","001","2025","47811","SECO"
"1018.806.935","001","2025","53200","MAIN"
"1019.058.046","001","2025","81230","SECO"
"1019.058.046","001","2025","81220","SECO"
"1019.058.046","001","2025","81210","MAIN"
"1019.058.046","001","2025","95290","SECO"
"1019.058.046","001","2025","96102","SECO"
"1019.250.759","006","2025","56112","MAIN"
"1019.250.759","001","2025","56112","MAIN"
"1019.363.991","001","2025","56111","MAIN"
"1019.531.267","006","2025","49410","MAIN"
"1019.531.267","001","2025","66300","SECO"
"1019.531.267","001","2025","49410","MAIN"
"1019.531.267","001","2025","52100","SECO"
"1019.531.267","001","2025","52250","SECO"
"1019.531.267","001","2025","91420","SECO"
"1019.683.794","006","2025","47110","MAIN"
"1019.683.794","001","2025","47110","MAIN"
"1020.265.004","006","2025","47750","MAIN"
"1020.265.004","001","2025","46450","SECO"
"1020.265.004","001","2025","82990","SECO"
"1020.265.004","001","2025","85599","SECO"
"1020.265.004","001","2025","47120","SECO"
"1020.265.004","001","2025","20420","MAIN"
"1020.265.004","001","2025","96220","SECO"
"1020.325.677","006","2025","96210","MAIN"
"1020.325.677","001","2025","96210","MAIN"
"1020.477.216","006","2025","47640","MAIN"
"1020.477.216","001","2025","47120","MAIN"
"1020.988.346","006","2025","86951","MAIN"
"1020.988.346","001","2025","85510","SECO"
"1020.988.346","001","2025","82990","SECO"
"1020.988.346","001","2025","82100","SECO"
"1020.988.346","001","2025","77225","SECO"
"1020.988.346","001","2025","93130","SECO"
"1020.988.346","001","2025","86951","MAIN"
"1020.988.346","001","2025","93199","SECO"
"1021.272.715","006","2025","47110","MAIN"
"1021.272.715","001","2025","46190","SECO"
"1021.272.715","001","2025","47110","MAIN"
"1021.272.715","001","2025","52320","SECO"
"1021.584.994","006","2025","43990","MAIN"
"1021.584.994","001","2025","68110","SECO"
"1021.584.994","001","2025","43331","SECO"
"1021.584.994","001","2025","41001","MAIN"
"1021.584.994","001","2025","43990","SECO"
"1021.923.902","006","2025","49330","MAIN"
"1021.923.902","001","2025","43910","MAIN"
"1021.923.902","001","2025","53200","SECO"
"1021.923.902","001","2025","49410","SECO"
"1021.923.902","001","2025","49330","SECO"
"1021.923.902","001","2025","43990","SECO"
"1021.923.902","001","2025","49320","SECO"
"1021.923.902","001","2025","49310","SECO"
"1021.923.902","001","2025","47811","SECO"
"1021.928.454","006","2025","46460","MAIN"
"1021.928.454","001","2025","46460","MAIN"
"1021.928.454","001","2025","47730","SECO"
"1022.065.244","001","2025","71121","MAIN"
"1022.065.244","001","2025","56210","SECO"
"1022.065.244","001","2025","74140","SECO"
"1022.065.244","001","2025","56120","SECO"
"1022.065.244","001","2025","74120","SECO"
"1023.433.835","001","2025","43331","MAIN"
"1023.433.835","001","2025","43310","SECO"
"1023.477.583","006","2025","53200","MAIN"
"1023.477.583","001","2025","52260","SECO"
"1023.477.583","001","2025","49410","SECO"
"1023.477.583","001","2025","53200","MAIN"
"1023.661.586","001","2025","77394","MAIN"
"1023.892.309","001","2025","68203","SECO"
"1023.892.309","001","2025","96230","SECO"
"1023.892.309","001","2025","47252","SECO"
"1023.892.309","001","2025","47750","SECO"
"1023.892.309","001","2025","96220","MAIN"
"1024.070.570","006","2025","01500","MAIN"
"1024.070.570","001","2025","10510","SECO"
"1024.070.570","001","2025","01500","MAIN"
"1024.070.570","001","2025","01110","SECO"
"1024.070.570","001","2025","01130","SECO"
"1024.070.570","001","2025","01410","SECO"
"1024.551.810","006","2025","86940","MAIN"
"1024.551.810","001","2025","86940","MAIN"
"1024.560.916","006","2025","47110","MAIN"
"1024.560.916","001","2025","47110","MAIN"
"1025.106.490","006","2025","56112","MAIN"
"1025.106.490","001","2025","56111","MAIN"
"1025.696.905","006","2025","56112","MAIN"
"1025.712.345","006","2025","53200","MAIN"
"1025.712.345","001","2025","53200","SECO"
"1025.712.345","001","2025","49410","MAIN"
"1025.712.345","001","2025","52250","SECO"
"1025.712.345","001","2025","52260","SECO"
"1026.093.813","006","2025","70200","MAIN"
"1026.093.813","001","2025","78100","SECO"
"1026.093.813","001","2025","70200","MAIN"
"1026.165.275","006","2025","43341","MAIN"
"1026.165.275","001","2025","43341","MAIN"
"1026.165.275","001","2025","43333","SECO"
"1026.165.275","001","2025","43342","SECO"
"1026.165.275","001","2025","43350","SECO"
"1026.502.993","006","2025","73200","MAIN"
"1027.978.185","001","2025","42990","SECO"
"1027.978.185","001","2025","43350","SECO"
"1027.978.185","001","2025","41001","MAIN"
"1028.186.934","001","2025","56301","MAIN"
"1028.431.414","006","2025","43221","MAIN"
"1028.431.414","001","2025","43222","SECO"
"1028.431.414","001","2025","43910","SECO"
"1028.431.414","001","2025","43221","MAIN"
"1028.431.414","001","2025","43422","SECO"
"1028.431.414","001","2025","43223","SECO"
"1028.780.812","006","2025","81210","MAIN"
"1028.780.812","001","2025","43990","SECO"
"1028.780.812","001","2025","81230","SECO"
"1028.780.812","001","2025","81220","SECO"
"1028.780.812","001","2025","41001","MAIN"
"1028.780.812","001","2025","81210","SECO"
"1029.044.393","006","2025","56301","MAIN"
"1029.044.393","001","2025","56120","MAIN"
"1029.158.221","001","2025","47110","MAIN"
"1029.200.583","006","2025","62100","MAIN"
"1029.200.583","001","2025","63910","SECO"
"1029.200.583","001","2025","62100","SECO"
"1029.200.583","001","2025","62200","MAIN"
"1029.200.583","001","2025","63100","SECO"
"1029.200.583","001","2025","62900","SECO"
"1029.667.866","001","2025","10720","MAIN"
"1029.667.866","001","2025","10711","SECO"
"1029.729.333","006","2025","96210","MAIN"
"1029.729.333","001","2025","96210","MAIN"
"1029.789.810","006","2025","90391","MAIN"
"1029.894.431","006","2025","49410","MAIN"
"1029.894.431","001","2025","79110","SECO"
"1029.894.431","001","2025","53200","MAIN"
"1029.894.431","001","2025","49410","SECO"
"1029.894.431","001","2025","82400","SECO"
"1030.544.133","006","2025","56301","MAIN"
"1030.544.133","001","2025","56301","MAIN"
"1031.567.680","006","2025","56112","MAIN"
"1031.567.680","001","2025","56112","MAIN"
"1031.696.453","006","2025","56112","MAIN"
"1031.696.453","001","2025","10712","SECO"
"1031.696.453","001","2025","56112","MAIN"
"1031.696.453","001","2025","47242","SECO"
"1031.696.453","001","2025","47241","SECO"
"1031.898.371","006","2025","90393","MAIN"
"1031.898.371","001","2025","90393","MAIN"
"1033.186.788","006","2025","62100","MAIN"
"1033.186.788","001","2025","62900","SECO"
"1033.186.788","001","2025","62100","SECO"
"1033.186.788","001","2025","62200","MAIN"
"1033.186.788","001","2025","58290","SECO"
"1033.328.726","006","2025","01610","MAIN"
"1033.328.726","001","2025","43120","MAIN"
"1033.328.726","001","2025","01610","SECO"
"1033.328.924","001","2025","43120","MAIN"
"1033.328.924","001","2025","43110","SECO"
"1033.634.176","006","2025","47110","MAIN"
"1033.634.176","001","2025","47110","MAIN"
"1033.797.690","006","2025","85510","MAIN"
"1034.017.228","006","2025","93122","MAIN"
"1034.074.735","006","2025","56111","MAIN"
"1034.074.735","001","2025","56112","MAIN"
"1034.074.735","001","2025","95316","SECO"
"1034.102.746","006","2025","81210","MAIN"
"1034.102.746","001","2025","81210","MAIN"
"1034.191.135","006","2025","64210","MAIN"
"1034.191.135","001","2025","70200","SECO"
"1034.191.135","001","2025","64210","MAIN"
"1034.191.135","001","2025","82990","SECO"
"1034.411.760","006","2025","56111","MAIN"
"1034.411.760","001","2025","56301","SECO"
"1034.411.760","001","2025","49420","SECO"
"1034.411.760","001","2025","56112","SECO"
"1034.411.760","001","2025","56111","MAIN"
"1034.651.191","006","2025","70200","MAIN"
"1034.651.191","001","2025","70200","MAIN"
"1034.651.191","001","2025","70100","SECO"
"1034.860.138","006","2025","49330","MAIN"
"1034.860.138","001","2025","49310","SECO"
"1034.860.138","001","2025","49330","MAIN"
"1034.860.138","001","2025","49320","SECO"
"1034.892.505","006","2025","56111","MAIN"
