"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"2.274.129.267","003","2025","46643","SECO"
"2.274.129.267","003","2025","56210","SECO"
"2.274.129.267","003","2025","68121","SECO"
"2.274.129.267","003","2025","4755101","SECO"
"2.274.129.267","003","2025","46494","SECO"
"2.274.129.267","003","2025","4321103","SECO"
"2.274.129.267","003","2025","4222001","SECO"
"2.274.129.267","003","2025","3320001","SECO"
"2.274.129.267","003","2025","4755902","SECO"
"2.274.129.267","003","2025","68203","SECO"
"2.274.129.267","003","2025","47552","MAIN"
"2.274.129.267","003","2025","46500","SECO"
"2.274.129.267","003","2025","4100104","SECO"
"2.274.129.267","003","2025","47540","SECO"
"2.274.129.267","003","2025","82990","SECO"
"2.274.129.267","003","2025","4100102","SECO"
"2.274.129.267","003","2025","4332013","SECO"
"2.274.129.267","003","2025","9311006","SECO"
"2.274.129.267","003","2025","47120","SECO"
"2.274.129.267","003","2025","68110","SECO"
"2.274.129.267","003","2025","43211","MAIN"
"2.274.129.267","003","2025","4755301","SECO"
"2.274.129.267","003","2025","90391","SECO"
"2.274.129.267","003","2025","90130","SECO"
"2.274.129.267","003","2025","47110","SECO"
"2.274.129.267","003","2025","4332009","SECO"
"2.274.129.267","003","2025","82300","SECO"
"2.274.129.267","003","2025","7111103","SECO"
"2.274.129.267","003","2025","46150","SECO"
"2.274.129.267","003","2025","9319901","SECO"
"2.274.129.267","003","2025","5621002","SECO"
"2.274.129.267","003","2025","4753004","SECO"
"2.274.129.267","003","2025","7111104","SECO"
"2.274.129.267","003","2025","43222","SECO"
"2.274.129.267","003","2025","4755901","SECO"
"2.274.129.267","003","2025","74111","SECO"
"2.274.129.267","003","2025","4332006","SECO"
"2.274.129.267","003","2025","33140","SECO"
"2.274.129.267","003","2025","47551","SECO"
"2.274.129.267","003","2025","27402","MAIN"
"2.274.129.267","003","2025","68122","SECO"
"2.274.129.267","003","2025","70200","SECO"
"2.274.129.267","003","2025","4332008","SECO"
"2.274.129.267","003","2025","4614005","MAIN"
"2.274.129.267","003","2025","4332007","SECO"
"2.274.129.267","003","2025","46190","SECO"
"2.274.827.271","003","2008","4618001","SECO"
"2.274.827.271","003","2008","46761","MAIN"
"2.274.827.271","003","2008","4676101","MAIN"
"2.274.827.271","003","2008","82990","MAIN"
"2.274.827.271","003","2008","70220","MAIN"
"2.274.827.271","003","2025","4686102","SECO"
"2.274.827.271","003","2025","82100","SECO"
"2.274.827.271","003","2025","63920","SECO"
"2.274.827.271","003","2025","47251","SECO"
"2.274.827.271","003","2025","82990","MAIN"
"2.274.827.271","003","2025","46180","SECO"
"2.274.827.271","003","2025","46861","MAIN"
"2.274.827.271","003","2025","46341","MAIN"
"2.274.827.271","003","2025","4686101","MAIN"
"2.274.827.271","003","2025","70200","MAIN"
"2.274.837.961","003","2008","82990","SECO"
"2.274.837.961","003","2008","5621001","MAIN"
"2.274.837.961","003","2025","56120","MAIN"
"2.274.837.961","003","2025","5621001","MAIN"
"2.274.837.961","003","2025","82990","SECO"
"2.275.860.124","006","2025","95311","MAIN"
"2.275.860.124","003","2008","45402","MAIN"
"2.275.860.124","003","2008","74201","MAIN"
"2.275.860.124","003","2008","45401","MAIN"
"2.275.860.124","003","2008","45111","MAIN"
"2.275.860.124","003","2008","47591","MAIN"
"2.275.860.124","003","2008","45209","MAIN"
"2.275.860.124","003","2008","45310","MAIN"
"2.275.860.124","003","2008","45202","MAIN"
"2.275.860.124","003","2008","45205","MAIN"
"2.275.860.124","003","2008","45204","MAIN"
"2.275.860.124","003","2008","45203","MAIN"
"2.275.860.124","003","2008","45201","MAIN"
"2.275.860.124","003","2008","45206","MAIN"
"2.275.860.124","003","2008","4791003","MAIN"
"2.275.860.124","003","2008","45112","MAIN"
"2.275.860.124","003","2008","45113","MAIN"
"2.275.860.124","003","2008","47793","MAIN"
"2.275.860.124","003","2008","45320","MAIN"
"2.275.860.124","003","2025","47820","MAIN"
"2.275.860.124","003","2025","95316","MAIN"
"2.275.860.124","003","2025","95311","MAIN"
"2.275.860.124","003","2025","47811","MAIN"
"2.275.860.124","003","2025","46720","MAIN"
"2.275.860.124","003","2025","95315","MAIN"
"2.275.860.124","003","2025","46180","MAIN"
"2.275.860.124","003","2025","46711","MAIN"
"2.275.860.124","003","2025","95319","MAIN"
"2.275.860.124","003","2025","74201","MAIN"
"2.275.860.124","003","2025","95313","MAIN"
"2.275.860.124","003","2025","47789","MAIN"
"2.275.860.124","003","2025","47793","MAIN"
"2.275.860.124","003","2025","95314","MAIN"
"2.275.860.124","003","2025","95312","MAIN"
"2.275.860.124","003","2025","46730","MAIN"
"2.275.860.124","003","2025","47830","MAIN"
"2.275.860.124","003","2025","47551","MAIN"
"2.275.911.097","003","2025","46711","MAIN"
"2.275.911.097","003","2025","47811","MAIN"
"2.275.911.097","003","2025","52210","SECO"
"2.275.964.052","003","2008","43390","MAIN"
"2.275.964.052","003","2008","43120","MAIN"
"2.275.964.052","003","2008","43992","MAIN"
"2.275.964.052","003","2008","43291","MAIN"
"2.275.964.052","003","2008","43993","MAIN"
"2.275.964.052","003","2025","7111302","SECO"
"2.275.964.052","003","2025","81220","MAIN"
"2.275.964.052","003","2025","4399003","SECO"
"2.275.964.052","003","2025","43130","SECO"
"2.275.964.052","003","2025","4342903","SECO"
"2.275.964.052","003","2025","43350","MAIN"
"2.275.964.052","003","2025","43223","MAIN"
"2.275.964.052","003","2025","4221901","SECO"
"2.275.964.052","003","2025","4342901","SECO"
"2.275.964.052","003","2025","43230","MAIN"
"2.275.964.052","003","2025","43120","MAIN"
"2.275.964.052","003","2025","4324003","SECO"
"2.275.964.052","003","2025","9531901","SECO"
"2.275.964.052","003","2025","4391002","SECO"
"2.276.433.810","006","2025","59111","MAIN"
"2.276.433.810","003","2008","59130","SECO"
"2.276.433.810","003","2008","90031","MAIN"
"2.276.433.810","003","2008","74103","SECO"
"2.276.433.810","003","2008","7311004","SECO"
"2.276.433.810","003","2008","5621002","SECO"
"2.276.433.810","003","2008","7311003","MAIN"
"2.276.433.810","003","2008","59113","MAIN"
"2.276.433.810","003","2008","90022","SECO"
"2.276.433.810","003","2008","74201","SECO"
"2.276.433.810","003","2008","90011","SECO"
"2.276.433.810","003","2008","82300","SECO"
"2.276.433.810","003","2008","90029","MAIN"
"2.276.433.810","003","2008","6420011","SECO"
"2.276.433.810","003","2008","70100","SECO"
"2.276.433.810","003","2008","5913004","SECO"
"2.276.433.810","003","2008","82990","SECO"
"2.276.433.810","003","2008","85520","SECO"
"2.276.433.810","003","2008","59112","MAIN"
"2.276.433.810","003","2008","7810021","MAIN"
"2.276.433.810","003","2008","90021","SECO"
"2.276.433.810","003","2008","7729201","SECO"
"2.276.433.810","003","2008","7022001","SECO"
"2.276.433.810","003","2008","59111","MAIN"
"2.276.433.810","003","2008","9004101","MAIN"
"2.276.433.810","003","2008","9329901","SECO"
"2.276.433.810","003","2008","59201","SECO"
"2.276.433.810","003","2008","7021001","SECO"
"2.276.433.810","003","2008","85593","SECO"
"2.276.433.810","003","2008","5913001","SECO"
"2.276.433.810","003","2008","59203","SECO"
"2.276.433.810","003","2008","5911301","SECO"
"2.276.433.810","003","2008","62010","SECO"
"2.276.433.810","003","2008","5913003","MAIN"
"2.276.433.810","003","2008","5911201","MAIN"
"2.276.433.810","003","2025","82990","SECO"
"2.276.433.810","003","2025","9031101","MAIN"
"2.276.433.810","003","2025","59112","MAIN"
"2.276.433.810","003","2025","7330001","SECO"
"2.276.433.810","003","2025","5913003","MAIN"
"2.276.433.810","003","2025","59201","SECO"
"2.276.433.810","003","2025","90392","SECO"
"2.276.433.810","003","2025","5913001","SECO"
"2.276.433.810","003","2025","85520","SECO"
"2.276.433.810","003","2025","74201","SECO"
"2.276.433.810","003","2025","70100","SECO"
"2.276.433.810","003","2025","59113","MAIN"
"2.276.433.810","003","2025","90391","SECO"
"2.276.433.810","003","2025","59111","MAIN"
"2.276.433.810","003","2025","7810006","MAIN"
"2.276.433.810","003","2025","74120","SECO"
"2.276.433.810","003","2025","59130","SECO"
"2.276.433.810","003","2025","5621002","SECO"
"2.276.433.810","003","2025","5911201","MAIN"
"2.276.433.810","003","2025","90111","MAIN"
"2.276.433.810","003","2025","7311004","SECO"
"2.276.433.810","003","2025","82300","SECO"
"2.276.433.810","003","2025","7010001","SECO"
"2.276.433.810","003","2025","7020001","SECO"
"2.276.433.810","003","2025","59203","SECO"
"2.276.433.810","003","2025","9329901","SECO"
"2.276.433.810","003","2025","7311003","MAIN"
"2.276.433.810","003","2025","7491001","SECO"
"2.276.433.810","003","2025","90399","MAIN"
"2.276.433.810","003","2025","5911301","SECO"
"2.276.433.810","003","2025","77222","SECO"
"2.276.433.810","003","2025","90201","SECO"
"2.276.433.810","003","2025","62100","SECO"
"2.276.433.810","003","2025","85593","SECO"
"2.277.319.082","006","2025","70100","MAIN"
"2.277.319.082","006","2008","70100","MAIN"
"2.277.319.082","003","2008","70100","MAIN"
"2.277.319.082","003","2008","7022001","MAIN"
"2.277.319.082","003","2008","6420011","MAIN"
"2.277.319.082","003","2008","82990","MAIN"
"2.277.319.082","003","2025","7010001","MAIN"
"2.277.319.082","003","2025","82990","MAIN"
"2.277.319.082","003","2025","68202","MAIN"
"2.277.319.082","003","2025","70100","MAIN"
"2.277.319.082","003","2025","7020001","MAIN"
"2.277.644.627","003","2025","86963","SECO"
"2.277.644.627","003","2025","86951","SECO"
"2.277.644.627","003","2025","70200","MAIN"
"2.277.644.627","003","2025","82990","SECO"
"2.278.459.229","003","2008","4291102","MAIN"
"2.278.459.229","003","2008","8130001","MAIN"
"2.278.459.229","003","2008","4332003","MAIN"
"2.278.459.229","003","2008","0161006","MAIN"
"2.278.459.229","003","2008","8130002","MAIN"
"2.278.459.229","003","2008","4312001","MAIN"
"2.278.459.229","003","2008","02200","MAIN"
"2.278.459.229","003","2008","4332013","MAIN"
"2.278.459.229","003","2008","43999","MAIN"
"2.278.459.229","003","2008","4312003","MAIN"
"2.278.459.229","003","2008","4211001","MAIN"
"2.278.459.229","003","2008","4312011","MAIN"
"2.278.459.229","003","2008","0161004","MAIN"
"2.278.459.229","003","2008","0161003","MAIN"
"2.278.459.229","003","2008","02100","MAIN"
"2.278.459.229","003","2008","0161001","MAIN"
"2.278.459.229","003","2025","4332008","MAIN"
"2.278.459.229","003","2025","8130002","MAIN"
"2.278.459.229","003","2025","8130001","MAIN"
"2.278.459.229","003","2025","4291102","MAIN"
"2.278.459.229","003","2025","0161001","MAIN"
"2.278.459.229","003","2025","4312003","MAIN"
"2.278.459.229","003","2025","4312001","MAIN"
"2.278.459.229","003","2025","0161003","MAIN"
"2.278.459.229","003","2025","0161006","MAIN"
"2.278.459.229","003","2025","0161004","MAIN"
"2.278.459.229","003","2025","4312005","MAIN"
"2.278.459.229","003","2025","4211001","MAIN"
"2.278.459.229","003","2025","02200","MAIN"
"2.278.459.229","003","2025","02100","MAIN"
"2.278.459.229","003","2025","4332003","MAIN"
"2.278.459.229","003","2025","43990","MAIN"
"2.279.301.743","003","2025","81300","MAIN"
"2.279.301.743","003","2025","4335002","MAIN"
"2.279.301.743","003","2025","43221","MAIN"
"2.279.301.743","003","2025","43341","MAIN"
"2.279.301.743","003","2025","43320","MAIN"
"2.279.828.909","003","2008","41201","MAIN"
"2.279.828.909","003","2008","43333","MAIN"
"2.279.828.909","003","2008","43320","MAIN"
"2.279.828.909","003","2008","4399401","MAIN"
"2.279.828.909","003","2008","4329904","MAIN"
"2.279.828.909","003","2025","4341003","SECO"
"2.279.828.909","003","2025","4342901","SECO"
"2.279.828.909","003","2025","41002","SECO"
"2.279.828.909","003","2025","43320","MAIN"
"2.279.828.909","003","2025","4333101","SECO"
"2.279.828.909","003","2025","4341002","SECO"
"2.279.828.909","003","2025","43421","SECO"
"2.279.828.909","003","2025","4332013","SECO"
"2.279.828.909","003","2025","43310","SECO"
"2.279.828.909","003","2025","4324003","SECO"
"2.279.828.909","003","2025","4399003","SECO"
"2.279.828.909","003","2025","4100101","SECO"
"2.279.828.909","003","2025","4312001","SECO"
"2.279.828.909","003","2025","8122011","SECO"
"2.279.828.909","003","2025","4399002","SECO"
"2.279.828.909","003","2025","41003","SECO"
"2.279.828.909","003","2025","43341","SECO"
"2.279.828.909","003","2025","43230","SECO"
"2.279.828.909","003","2025","4331001","SECO"
"2.279.828.909","003","2025","4312005","SECO"
"2.279.828.909","003","2025","43410","SECO"
"2.279.828.909","003","2025","4100104","SECO"
"2.279.828.909","003","2025","81210","SECO"
"2.279.828.909","003","2025","43343","SECO"
"2.279.828.909","003","2025","82990","SECO"
"2.279.828.909","003","2025","4100103","SECO"
"2.279.828.909","003","2025","41001","MAIN"
"2.279.828.909","003","2025","4312003","SECO"
"2.279.828.909","003","2025","4324004","MAIN"
"2.279.828.909","003","2025","4333201","SECO"
"2.279.828.909","003","2025","4100102","SECO"
"2.279.828.909","003","2025","4333301","SECO"
"2.279.828.909","003","2025","43422","SECO"
"2.279.828.909","003","2025","4391002","SECO"
"2.279.828.909","003","2025","4341001","SECO"
"2.279.828.909","003","2025","4324001","SECO"
"2.279.828.909","003","2025","96999","SECO"
"2.279.828.909","003","2025","4391001","MAIN"
"2.279.828.909","003","2025","8122003","SECO"
"2.279.828.909","003","2025","81230","SECO"
"2.279.828.909","003","2025","43333","MAIN"
"2.279.828.909","003","2025","43990","SECO"
"2.279.828.909","003","2025","43331","SECO"
"2.281.339.832","006","2025","20420","MAIN"
"2.281.339.832","003","2008","4646001","MAIN"
"2.281.339.832","003","2008","4646002","MAIN"
"2.281.339.832","003","2008","2042002","MAIN"
"2.281.339.832","003","2008","82990","MAIN"
"2.281.339.832","003","2008","46450","MAIN"
"2.281.339.832","003","2008","32500","MAIN"
"2.281.339.832","003","2025","32500","MAIN"
"2.281.339.832","003","2025","2042002","MAIN"
"2.281.339.832","003","2025","46450","MAIN"
"2.281.339.832","003","2025","4646002","MAIN"
"2.281.339.832","003","2025","4646001","MAIN"
"2.281.339.832","003","2025","82990","MAIN"
"2.281.355.272","003","2008","82990","MAIN"
"2.281.355.272","003","2008","85599","MAIN"
"2.281.355.272","003","2025","85599","MAIN"
"2.281.355.272","003","2025","85592","MAIN"
"2.281.355.272","003","2025","82990","MAIN"
"2.281.355.272","003","2025","23410","MAIN"
"2.281.355.272","003","2025","70200","MAIN"
"2.283.280.624","006","2025","70200","MAIN"
"2.283.280.624","003","2008","62090","MAIN"
"2.283.280.624","003","2008","7022001","MAIN"
"2.283.280.624","003","2008","70220","MAIN"
"2.283.280.624","003","2008","86904","MAIN"
"2.283.280.624","003","2008","82110","MAIN"
"2.283.280.624","003","2008","82990","MAIN"
"2.283.280.624","003","2008","70210","MAIN"
"2.283.280.624","003","2008","96099","MAIN"
"2.283.280.624","003","2008","74909","MAIN"
"2.283.280.624","003","2025","70200","MAIN"
"2.283.280.624","003","2025","82990","MAIN"
"2.283.280.624","003","2025","74999","MAIN"
"2.283.280.624","003","2025","82100","MAIN"
"2.283.280.624","003","2025","73300","MAIN"
"2.283.280.624","003","2025","96999","MAIN"
"2.283.280.624","003","2025","62900","MAIN"
"2.283.280.624","003","2025","7020001","MAIN"
"2.283.280.624","003","2025","86931","MAIN"
"2.285.631.784","003","2008","7021002","MAIN"
"2.285.631.784","003","2008","6420011","MAIN"
"2.285.631.784","003","2008","70220","MAIN"
"2.285.631.784","003","2008","82990","MAIN"
"2.285.631.784","003","2008","7022001","MAIN"
"2.285.631.784","003","2008","6910901","MAIN"
"2.285.631.784","003","2025","68203","SECO"
"2.285.631.784","003","2025","85599","SECO"
"2.285.631.784","003","2025","7010001","MAIN"
"2.285.631.784","003","2025","82990","MAIN"
"2.285.631.784","003","2025","70200","MAIN"
"2.285.631.784","003","2025","69109","MAIN"
"2.285.631.784","003","2025","68201","SECO"
"2.285.631.784","003","2025","7020001","MAIN"
"2.286.119.853","003","2008","68321","MAIN"
"2.286.119.853","003","2008","68311","MAIN"
"2.286.119.853","003","2008","41101","MAIN"
"2.286.119.853","003","2008","68312","MAIN"
"2.286.119.853","003","2008","68322","MAIN"
"2.286.119.853","003","2008","6831201","MAIN"
"2.286.119.853","003","2008","6831101","MAIN"
"2.286.119.853","003","2025","68310","MAIN"
"2.286.119.853","003","2025","68321","MAIN"
"2.286.119.853","003","2025","6831001","MAIN"
"2.286.119.853","003","2025","68122","SECO"
"2.286.119.853","003","2025","68121","MAIN"
"2.286.119.853","003","2025","81100","SECO"
"2.286.119.853","003","2025","68322","MAIN"
"2.286.119.853","003","2025","46180","SECO"
"2.286.400.262","006","2025","43222","MAIN"
"2.286.400.262","006","2008","43222","MAIN"
"2.286.400.262","003","2008","81220","MAIN"
"2.286.400.262","003","2008","43222","MAIN"
"2.286.400.262","003","2008","68100","MAIN"
"2.286.400.262","003","2008","3312011","MAIN"
"2.286.400.262","003","2008","70220","MAIN"
"2.286.400.262","003","2008","74909","MAIN"
"2.286.400.262","003","2008","82990","MAIN"
"2.286.400.262","003","2008","63990","MAIN"
"2.286.400.262","003","2008","7022001","MAIN"
"2.286.400.262","003","2008","6420011","MAIN"
"2.286.400.262","003","2025","7010001","SECO"
"2.286.400.262","003","2025","3312003","SECO"
"2.286.400.262","003","2025","64210","MAIN"
"2.286.400.262","003","2025","43222","SECO"
"2.286.400.262","003","2025","82990","MAIN"
"2.286.400.262","003","2025","81220","SECO"
"2.286.400.262","003","2025","7020001","SECO"
"2.286.400.262","003","2025","68110","SECO"
"2.286.400.262","003","2025","70200","MAIN"
"2.286.400.262","003","2025","74999","MAIN"
"2.286.400.262","003","2025","63920","MAIN"
"2.289.046.283","006","2025","56111","MAIN"
"2.289.046.283","003","2008","4638902","MAIN"
"2.289.046.283","003","2008","4721011","MAIN"
"2.289.046.283","003","2008","4729902","MAIN"
"2.289.046.283","003","2008","5621001","MAIN"
"2.289.046.283","003","2008","7111104","MAIN"
"2.289.046.283","003","2008","4729903","MAIN"
"2.289.046.283","003","2008","82990","MAIN"
"2.289.046.283","003","2008","4778601","MAIN"
"2.289.046.283","003","2008","82110","MAIN"
"2.289.046.283","003","2008","56210","MAIN"
"2.289.046.283","003","2008","33120","MAIN"
"2.289.046.283","003","2008","4639101","MAIN"
"2.289.046.283","003","2008","5621002","MAIN"
"2.289.046.283","003","2008","47252","MAIN"
"2.289.046.283","003","2008","96099","MAIN"
"2.289.046.283","003","2008","46349","MAIN"
"2.289.046.283","003","2008","4726001","MAIN"
"2.289.046.283","003","2008","4329903","MAIN"
"2.289.046.283","003","2008","90023","MAIN"
"2.289.046.283","003","2008","6820301","MAIN"
"2.289.046.283","003","2025","82100","MAIN"
"2.289.046.283","003","2025","4324003","MAIN"
"2.289.046.283","003","2025","4727902","MAIN"
"2.289.046.283","003","2025","4727903","MAIN"
"2.289.046.283","003","2025","47252","MAIN"
"2.289.046.283","003","2025","82990","MAIN"
"2.289.046.283","003","2025","47260","MAIN"
"2.289.046.283","003","2025","33120","MAIN"
"2.289.046.283","003","2025","7111104","MAIN"
"2.289.046.283","003","2025","5621001","MAIN"
"2.289.046.283","003","2025","4778401","MAIN"
"2.289.046.283","003","2025","4639101","MAIN"
"2.289.046.283","003","2025","5621002","MAIN"
"2.289.046.283","003","2025","96999","MAIN"
"2.289.046.283","003","2025","4721002","MAIN"
"2.289.046.283","003","2025","46349","MAIN"
"2.289.046.283","003","2025","90393","MAIN"
"2.289.046.283","003","2025","6820301","MAIN"
"2.289.046.283","003","2025","56210","MAIN"
"2.289.046.283","003","2025","4638902","MAIN"
"2.290.054.291","006","2025","81230","MAIN"
"2.290.054.291","003","2008","4291102","MAIN"
"2.290.054.291","003","2025","4291102","MAIN"
"2.292.665.967","003","2025","46150","MAIN"
"2.292.665.967","003","2025","46421","MAIN"
"2.292.665.967","003","2025","46423","MAIN"
"2.292.665.967","003","2025","68121","MAIN"
"2.292.665.967","003","2025","47711","MAIN"
"2.292.665.967","003","2025","47715","MAIN"
"2.292.665.967","003","2025","47553","MAIN"
"2.292.665.967","003","2025","68322","MAIN"
"2.292.665.967","003","2025","82300","MAIN"
"2.292.665.967","003","2025","4769021","MAIN"
"2.292.665.967","003","2025","47716","MAIN"
"2.292.665.967","003","2025","82990","MAIN"
"2.292.665.967","003","2025","46422","MAIN"
"2.292.665.967","003","2025","47712","MAIN"
"2.292.665.967","003","2025","68321","MAIN"
"2.292.665.967","003","2025","74130","MAIN"
"2.292.665.967","003","2025","47551","MAIN"
"2.292.665.967","003","2025","47690","MAIN"
"2.292.665.967","003","2025","68201","MAIN"
"2.292.665.967","003","2025","85599","SECO"
"2.292.665.967","003","2025","70200","MAIN"
"2.292.665.967","003","2025","46424","MAIN"
"2.292.665.967","003","2025","46180","MAIN"
"2.292.665.967","003","2025","4712021","MAIN"
"2.292.665.967","003","2025","68310","MAIN"
"2.292.665.967","003","2025","47789","MAIN"
"2.292.665.967","003","2025","6811001","SECO"
"2.292.665.967","003","2025","43990","MAIN"
"2.292.665.967","003","2025","71112","MAIN"
"2.292.665.967","003","2025","4755902","MAIN"
"2.293.260.538","003","2008","8690501","MAIN"
"2.293.260.538","003","2025","86965","MAIN"
"2.293.260.538","003","2025","86951","MAIN"
"2.294.533.911","003","2008","70220","MAIN"
"2.294.533.911","003","2025","70200","MAIN"
"2.295.721.962","003","2008","90012","MAIN"
"2.295.721.962","003","2008","85520","MAIN"
"2.295.721.962","003","2025","90391","MAIN"
"2.295.721.962","003","2025","90399","SECO"
"2.295.721.962","003","2025","90130","SECO"
"2.295.721.962","003","2025","85520","MAIN"
"2.295.721.962","003","2025","90112","MAIN"
"2.295.721.962","003","2025","85599","SECO"
"2.295.721.962","003","2025","90201","MAIN"
"2.295.721.962","003","2025","90202","MAIN"
"2.298.593.162","003","2008","70220","MAIN"
"2.298.593.162","003","2025","28990","MAIN"
"2.298.593.162","003","2025","90392","SECO"
"2.298.593.162","003","2025","70200","MAIN"
"2.298.593.162","003","2025","33200","MAIN"
"2.298.593.162","003","2025","90393","MAIN"
"2.298.593.162","003","2025","93210","MAIN"
"2.298.593.162","003","2025","93299","SECO"
"2.298.593.162","003","2025","71122","SECO"
"2.298.593.162","003","2025","62100","SECO"
"2.300.330.056","006","2025","41001","MAIN"
"2.300.330.056","003","2008","4932002","MAIN"
"2.300.330.056","003","2008","23650","MAIN"
"2.300.330.056","003","2008","43910","MAIN"
"2.300.330.056","003","2008","4332012","MAIN"
"2.300.330.056","003","2008","43331","MAIN"
"2.300.330.056","003","2008","4321101","MAIN"
"2.300.330.056","003","2008","43221","MAIN"
"2.300.330.056","003","2008","4332005","MAIN"
"2.300.330.056","003","2008","31010","MAIN"
"2.300.330.056","003","2008","4120121","MAIN"
"2.300.330.056","003","2008","4334201","MAIN"
"2.300.330.056","003","2008","43310","MAIN"
"2.300.330.056","003","2008","4332013","MAIN"
"2.300.330.056","003","2008","2370001","MAIN"
"2.300.330.056","003","2008","1621001","MAIN"
"2.300.330.056","003","2008","31099","MAIN"
"2.300.330.056","003","2008","4332014","MAIN"
"2.300.330.056","003","2008","2331001","MAIN"
"2.300.330.056","003","2008","1610001","MAIN"
"2.300.330.056","003","2008","4332015","MAIN"
"2.300.330.056","003","2008","1621002","MAIN"
"2.300.330.056","003","2008","4120301","MAIN"
"2.300.330.056","003","2008","3311001","MAIN"
"2.300.330.056","003","2008","4120101","MAIN"
"2.300.330.056","003","2008","23510","MAIN"
"2.300.330.056","003","2008","4332021","MAIN"
"2.300.330.056","003","2008","4311001","MAIN"
"2.300.330.056","003","2008","16100","MAIN"
"2.300.330.056","003","2008","43343","MAIN"
"2.300.330.056","003","2008","2370002","MAIN"
"2.300.330.056","003","2008","16210","MAIN"
"2.300.330.056","003","2008","1610011","MAIN"
"2.300.330.056","003","2008","4334101","MAIN"
"2.300.330.056","003","2008","4329911","MAIN"
"2.300.330.056","003","2008","43211","MAIN"
"2.300.330.056","003","2008","41203","MAIN"
"2.300.330.056","003","2008","4332011","MAIN"
"2.300.330.056","003","2008","4331001","MAIN"
"2.300.330.056","003","2008","43212","MAIN"
"2.300.330.056","003","2008","4932001","MAIN"
"2.300.330.056","003","2008","43320","MAIN"
"2.300.330.056","003","2008","23690","MAIN"
"2.300.330.056","003","2008","23610","MAIN"
"2.300.330.056","003","2008","4391003","MAIN"
"2.300.330.056","003","2008","4399905","MAIN"
"2.300.330.056","003","2008","16230","MAIN"
"2.300.330.056","003","2008","4322201","MAIN"
"2.300.330.056","003","2008","33110","MAIN"
"2.300.330.056","003","2008","23310","MAIN"
"2.300.330.056","003","2008","43333","MAIN"
"2.300.330.056","003","2008","4399601","MAIN"
"2.300.330.056","003","2008","33140","MAIN"
"2.300.330.056","003","2008","43341","MAIN"
"2.300.330.056","003","2008","4333101","MAIN"
"2.300.330.056","003","2008","4399903","MAIN"
"2.300.330.056","003","2008","49320","MAIN"
"2.300.330.056","003","2008","2365002","MAIN"
"2.300.330.056","003","2008","4399101","MAIN"
"2.300.330.056","003","2008","4333201","MAIN"
"2.300.330.056","003","2008","4322101","MAIN"
"2.300.330.056","003","2008","4399904","MAIN"
"2.300.330.056","003","2008","4322202","MAIN"
"2.300.330.056","003","2008","4399911","MAIN"
"2.300.330.056","003","2008","4399402","MAIN"
"2.300.330.056","003","2008","43996","MAIN"
"2.300.330.056","003","2008","9522001","MAIN"
"2.300.330.056","003","2008","4332016","MAIN"
"2.300.330.056","003","2008","3320011","MAIN"
"2.300.330.056","003","2008","4332001","MAIN"
"2.300.330.056","003","2008","43110","MAIN"
"2.300.330.056","003","2008","43991","MAIN"
"2.300.330.056","003","2008","43332","MAIN"
"2.300.330.056","003","2008","1610003","MAIN"
"2.300.330.056","003","2008","4399901","MAIN"
"2.300.330.056","003","2008","43222","MAIN"
"2.300.330.056","003","2008","39000","MAIN"
"2.300.330.056","003","2008","4399111","MAIN"
"2.300.330.056","003","2008","1610004","MAIN"
"2.300.330.056","003","2008","4399401","MAIN"
"2.300.330.056","003","2008","4332002","MAIN"
"2.300.330.056","003","2008","2361001","MAIN"
"2.300.330.056","003","2008","43994","MAIN"
"2.300.330.056","003","2008","31020","MAIN"
"2.300.330.056","003","2008","4332003","MAIN"
"2.300.330.056","003","2008","4322211","MAIN"
"2.300.330.056","003","2008","4321103","MAIN"
"2.300.330.056","003","2008","4329902","MAIN"
"2.300.330.056","003","2008","4391002","MAIN"
"2.300.330.056","003","2008","4332031","MAIN"
"2.300.330.056","003","2008","23700","MAIN"
"2.300.330.056","003","2008","4391001","MAIN"
"2.300.330.056","003","2008","4332004","MAIN"
"2.300.330.056","003","2025","16110","MAIN"
"2.300.330.056","003","2025","1621001","MAIN"
"2.300.330.056","003","2025","4324005","MAIN"
"2.300.330.056","003","2025","4341002","MAIN"
"2.300.330.056","003","2025","4311001","MAIN"
"2.300.330.056","003","2025","2370002","MAIN"
"2.300.330.056","003","2025","4332006","MAIN"
"2.300.330.056","003","2025","4341003","MAIN"
"2.300.330.056","003","2025","4341011","MAIN"
"2.300.330.056","003","2025","49330","MAIN"
"2.300.330.056","003","2025","43310","MAIN"
"2.300.330.056","003","2025","3320001","MAIN"
"2.300.330.056","003","2025","4332013","MAIN"
"2.300.330.056","003","2025","4321103","MAIN"
"2.300.330.056","003","2025","43222","MAIN"
"2.300.330.056","003","2025","4332007","MAIN"
"2.300.330.056","003","2025","43332","MAIN"
"2.300.330.056","003","2025","4332008","MAIN"
"2.300.330.056","003","2025","43910","MAIN"
"2.300.330.056","003","2025","4342901","MAIN"
"2.300.330.056","003","2025","31002","MAIN"
"2.300.330.056","003","2025","1621002","MAIN"
"2.300.330.056","003","2025","4321101","MAIN"
"2.300.330.056","003","2025","4332009","MAIN"
"2.300.330.056","003","2025","4342902","MAIN"
"2.300.330.056","003","2025","2370001","MAIN"
